sample_idx,forecast_start,timestamp,hour,horizon,actual,predicted,error,abs_error,ape_pct,is_daytime
169,2025-02-12 14:00:00,2025-02-12 20:00:00,20,7,0.0,1.278594970703125,1.278594970703125,1.278594970703125,,False
169,2025-02-12 14:00:00,2025-02-12 21:00:00,21,8,0.0,0.8121795654296875,0.8121795654296875,0.8121795654296875,,False
169,2025-02-12 14:00:00,2025-02-12 22:00:00,22,9,0.0,0.769256591796875,0.769256591796875,0.769256591796875,,False
169,2025-02-12 14:00:00,2025-02-12 23:00:00,23,10,39.08000183105469,79.52302551269531,40.443023681640625,40.443023681640625,103.48777325159391,False
169,2025-02-12 14:00:00,2025-02-13 00:00:00,0,11,123.06999969482422,264.2547912597656,141.1847915649414,141.1847915649414,114.71909638013838,False
169,2025-02-12 14:00:00,2025-02-13 01:00:00,1,12,261.75,480.1131591796875,218.3631591796875,218.3631591796875,83.42432060351003,False
169,2025-02-12 14:00:00,2025-02-13 02:00:00,2,13,444.5,637.6760864257812,193.17608642578125,193.17608642578125,43.45918704741985,False
169,2025-02-12 14:00:00,2025-02-13 03:00:00,3,14,489.20001220703125,742.47998046875,253.27996826171875,253.27996826171875,51.77431764955266,False
169,2025-02-12 14:00:00,2025-02-13 04:00:00,4,15,575.3800048828125,736.1256103515625,160.74560546875,160.74560546875,27.93729432803092,False
169,2025-02-12 14:00:00,2025-02-13 05:00:00,5,16,589.719970703125,729.2728271484375,139.5528564453125,139.5528564453125,23.664258186631052,False
169,2025-02-12 14:00:00,2025-02-13 06:00:00,6,17,414.2699890136719,631.917724609375,217.64773559570312,217.64773559570312,52.53765451702084,True
169,2025-02-12 14:00:00,2025-02-13 07:00:00,7,18,278.3999938964844,450.6510009765625,172.25100708007812,172.25100708007812,61.87177114095953,True
169,2025-02-12 14:00:00,2025-02-13 08:00:00,8,19,208.85000610351562,314.33123779296875,105.48123168945312,105.48123168945312,50.50573550721937,True
169,2025-02-12 14:00:00,2025-02-13 09:00:00,9,20,109.55000305175781,156.45376586914062,46.90376281738281,46.90376281738281,42.81493519924663,True
169,2025-02-12 14:00:00,2025-02-13 10:00:00,10,21,22.520000457763672,42.15081787109375,19.630817413330078,19.630817413330078,87.17059064962159,True
169,2025-02-12 14:00:00,2025-02-13 11:00:00,11,22,0.0,0.1972808837890625,0.1972808837890625,0.1972808837890625,,True
169,2025-02-12 14:00:00,2025-02-13 12:00:00,12,23,0.0,0.1904449462890625,0.1904449462890625,0.1904449462890625,,True
169,2025-02-12 14:00:00,2025-02-13 13:00:00,13,24,0.0,0.0553436279296875,0.0553436279296875,0.0553436279296875,,True
170,2025-02-12 15:00:00,2025-02-12 15:00:00,15,1,0.0,0.2366943359375,0.2366943359375,0.2366943359375,,True
170,2025-02-12 15:00:00,2025-02-12 16:00:00,16,2,0.0,0.2997589111328125,0.2997589111328125,0.2997589111328125,,True
170,2025-02-12 15:00:00,2025-02-12 17:00:00,17,3,0.0,0.5757598876953125,0.5757598876953125,0.5757598876953125,,True
170,2025-02-12 15:00:00,2025-02-12 18:00:00,18,4,0.0,0.2831878662109375,0.2831878662109375,0.2831878662109375,,False
170,2025-02-12 15:00:00,2025-02-12 19:00:00,19,5,0.0,1.067779541015625,1.067779541015625,1.067779541015625,,False
170,2025-02-12 15:00:00,2025-02-12 20:00:00,20,6,0.0,1.173614501953125,1.173614501953125,1.173614501953125,,False
170,2025-02-12 15:00:00,2025-02-12 21:00:00,21,7,0.0,1.84454345703125,1.84454345703125,1.84454345703125,,False
170,2025-02-12 15:00:00,2025-02-12 22:00:00,22,8,0.0,1.6989593505859375,1.6989593505859375,1.6989593505859375,,False
170,2025-02-12 15:00:00,2025-02-12 23:00:00,23,9,39.08000183105469,89.71711730957031,50.637115478515625,50.637115478515625,129.57296086480002,False
170,2025-02-12 15:00:00,2025-02-13 00:00:00,0,10,123.06999969482422,272.0317077636719,148.96170806884766,148.96170806884766,121.03819650461276,False
170,2025-02-12 15:00:00,2025-02-13 01:00:00,1,11,261.75,462.13372802734375,200.38372802734375,200.38372802734375,76.55538797606256,False
170,2025-02-12 15:00:00,2025-02-13 02:00:00,2,12,444.5,633.1200561523438,188.62005615234375,188.62005615234375,42.43420835823257,False
170,2025-02-12 15:00:00,2025-02-13 03:00:00,3,13,489.20001220703125,729.6303100585938,240.4302978515625,240.4302978515625,49.14764755766431,False
170,2025-02-12 15:00:00,2025-02-13 04:00:00,4,14,575.3800048828125,748.3937377929688,173.01373291015625,173.01373291015625,30.06947259931181,False
170,2025-02-12 15:00:00,2025-02-13 05:00:00,5,15,589.719970703125,717.817626953125,128.09765625,128.09765625,21.721776879502443,False
170,2025-02-12 15:00:00,2025-02-13 06:00:00,6,16,414.2699890136719,614.6658935546875,200.39590454101562,200.39590454101562,48.37326136468024,True
170,2025-02-12 15:00:00,2025-02-13 07:00:00,7,17,278.3999938964844,448.91632080078125,170.51632690429688,170.51632690429688,61.248681983699626,True
170,2025-02-12 15:00:00,2025-02-13 08:00:00,8,18,208.85000610351562,319.7507019042969,110.90069580078125,110.90069580078125,53.10064283446264,True
170,2025-02-12 15:00:00,2025-02-13 09:00:00,9,19,109.55000305175781,163.61453247070312,54.06452941894531,54.06452941894531,49.351463179240696,True
170,2025-02-12 15:00:00,2025-02-13 10:00:00,10,20,22.520000457763672,44.21409606933594,21.694095611572266,21.694095611572266,96.33257180549177,True
170,2025-02-12 15:00:00,2025-02-13 11:00:00,11,21,0.0,0.138397216796875,0.138397216796875,0.138397216796875,,True
170,2025-02-12 15:00:00,2025-02-13 12:00:00,12,22,0.0,0.1635589599609375,0.1635589599609375,0.1635589599609375,,True
170,2025-02-12 15:00:00,2025-02-13 13:00:00,13,23,0.0,0.1904449462890625,0.1904449462890625,0.1904449462890625,,True
170,2025-02-12 15:00:00,2025-02-13 14:00:00,14,24,0.0,0.0,0.0,0.0,,True
171,2025-02-12 16:00:00,2025-02-12 16:00:00,16,1,0.0,0.037841796875,0.037841796875,0.037841796875,,True
171,2025-02-12 16:00:00,2025-02-12 17:00:00,17,2,0.0,0.125030517578125,0.125030517578125,0.125030517578125,,True
171,2025-02-12 16:00:00,2025-02-12 18:00:00,18,3,0.0,0.016143798828125,0.016143798828125,0.016143798828125,,False
171,2025-02-12 16:00:00,2025-02-12 19:00:00,19,4,0.0,0.0,0.0,0.0,,False
171,2025-02-12 16:00:00,2025-02-12 20:00:00,20,5,0.0,0.4109039306640625,0.4109039306640625,0.4109039306640625,,False
171,2025-02-12 16:00:00,2025-02-12 21:00:00,21,6,0.0,0.9941558837890625,0.9941558837890625,0.9941558837890625,,False
